datetime_local,datetime_utc,date,year,month,hour,location_clean,target_lat,target_lon,h2s_ppb,h2s_level_clean,valid_h2s_record,elevated_h2s_event,h2s_ge_10_event,orange_h2s_event,temperature_2m_f,dewpoint_2m_f,wind_speed_10m_mph,wind_direction_10m,wind_gust_10m_mph,visibility_surface_miles,temperature_2m,dewpoint_2m,wind_u_10m,wind_v_10m,wind_speed_10m,wind_gust_10m,visibility_surface,nighttime_flag,analysis_period,rtma_match_subset_definition,temperature_2m_units,temperature_2m_grid_lat,temperature_2m_grid_lon,dewpoint_2m_units,dewpoint_2m_grid_lat,dewpoint_2m_grid_lon,wind_u_10m_units,wind_u_10m_grid_lat,wind_u_10m_grid_lon,wind_v_10m_units,wind_v_10m_grid_lat,wind_v_10m_grid_lon,wind_direction_10m_units,wind_direction_10m_grid_lat,wind_direction_10m_grid_lon,wind_speed_10m_units,wind_speed_10m_grid_lat,wind_speed_10m_grid_lon,wind_gust_10m_units,wind_gust_10m_grid_lat,wind_gust_10m_grid_lon,visibility_surface_units,visibility_surface_grid_lat,visibility_surface_grid_lon,visibility_surface_km,time,datetime_utc_original,h2s_level,exceedance_30ppb,exceedance_200ppb
2025-05-20 00:00:00,2025-05-20 07:00:00,2025-05-20,2025,2025-05,0,SAN YSIDRO,32.552,-117.0431,21.9,Yellow (5-29.9 ppB),True,True,True,False,59.84599121093754,56.82200439453129,1.7448131360006334,98.0,2.706697485332489,8.882523270408988,15.469995117187525,13.790002441406273,-0.7400000095367432,0.2300000041723251,0.7799999713897705,1.2100000381469729,14295.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,14.295,12:00:00 AM,2025-05-20 07:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 01:00:00,2025-05-20 08:00:00,2025-05-20,2025,2025-05,1,IB CIVIC CTR,32.5846,-117.1131,15.5,Yellow (5-29.9 ppB),True,True,True,False,60.69199340820317,57.68602416992192,0.939514770666957,225.3999938964844,2.9303912720012666,7.288702200902233,15.939996337890648,14.270013427734398,0.3499999940395355,0.2399999946355819,0.4199999868869781,1.309999942779541,11730.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58443565148247,-117.1263633429229,C,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,Degree true,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m,32.58443565148247,-117.1263633429229,11.73,1:00:00 AM,2025-05-20 08:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 01:00:00,2025-05-20 08:00:00,2025-05-20,2025,2025-05,1,SAN YSIDRO,32.552,-117.0431,34.2,Orange (30+ ppB),True,True,True,True,59.46800659179692,57.97397583007817,1.8119214053332808,340.70001220703125,3.802798106665612,7.767780580859235,15.260003662109398,14.429986572265648,0.1400000005960464,-0.800000011920929,0.8100000023841858,1.7000000476837158,12501.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,12.501,1:00:00 AM,2025-05-20 08:00:00+00:00,Orange (30+ ppB),1,0
2025-05-20 02:00:00,2025-05-20 09:00:00,2025-05-20,2025,2025-05,2,IB CIVIC CTR,32.5846,-117.1131,15.7,Yellow (5-29.9 ppB),True,True,True,False,59.79199340820317,56.78602416992192,1.521119215999842,223.3000030517578,1.9013990533328056,6.958131905004536,15.439996337890648,13.770013427734398,0.5400000214576721,0.4099999964237213,0.6800000071525574,0.8500000238418579,11198.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58443565148247,-117.1263633429229,C,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,Degree true,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m,32.58443565148247,-117.1263633429229,11.198,2:00:00 AM,2025-05-20 09:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 02:00:00,2025-05-20 09:00:00,2025-05-20,2025,2025-05,2,NESTOR - BES,32.579,-117.091,53.2,Orange (30+ ppB),True,True,True,True,59.88202636718754,57.19998901367192,1.6105968639993669,221.5,1.6105968639993669,6.8879167857631085,15.490014648437525,13.999993896484398,0.5600000023841858,0.449999988079071,0.7200000286102295,0.7200000286102295,11085.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,11.085,2:00:00 AM,2025-05-20 09:00:00+00:00,Orange (30+ ppB),1,0
2025-05-20 02:00:00,2025-05-20 09:00:00,2025-05-20,2025,2025-05,2,SAN YSIDRO,32.552,-117.0431,45.5,Orange (30+ ppB),True,True,True,True,58.71198242187504,56.84002197265629,3.3330406213331223,356.6000061035156,3.3330406213331223,7.769023326332534,14.839990234375025,13.800012207031273,-0.1500000059604644,-1.4900000095367432,1.4900000095367432,1.4900000095367432,12503.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,12.503,2:00:00 AM,2025-05-20 09:00:00+00:00,Orange (30+ ppB),1,0
2025-05-20 03:00:00,2025-05-20 10:00:00,2025-05-20,2025,2025-05,3,NESTOR - BES,32.579,-117.091,233.1,Orange (30+ ppB),True,True,True,True,59.48602416992192,56.91198242187504,1.565857973333597,195.6000061035156,3.7356897040009502,6.710825555817913,15.270013427734398,13.839990234375025,0.3000000119209289,0.6399999856948853,0.699999988079071,1.6699999570846558,10800.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,10.8,3:00:00 AM,2025-05-20 10:00:00+00:00,Orange (30+ ppB),1,1
2025-05-20 03:00:00,2025-05-20 10:00:00,2025-05-20,2025,2025-05,3,SAN YSIDRO,32.552,-117.0431,18.2,Yellow (5-29.9 ppB),True,True,True,False,58.01001098632817,56.64199340820316,1.0513617973333598,353.20001220703125,5.144961893334389,6.776691065902793,14.450006103515648,13.689996337890648,-0.0199999995529651,-0.4699999988079071,0.4699999988079071,2.299999952316284,10906.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,10.906,3:00:00 AM,2025-05-20 10:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 04:00:00,2025-05-20 11:00:00,2025-05-20,2025,2025-05,4,NESTOR - BES,32.579,-117.091,13.1,Yellow (5-29.9 ppB),True,True,True,False,59.01800659179692,56.82200439453129,0.0,0.0,1.498749837332964,3.617010700038525,15.010003662109398,13.790002441406273,0.0,0.0,0.0,0.6700000166893005,5821.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,5.821,4:00:00 AM,2025-05-20 11:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 19:00:00,2025-05-21 02:00:00,2025-05-20,2025,2025-05,19,NESTOR - BES,32.579,-117.091,15.7,Yellow (5-29.9 ppB),True,True,True,False,66.18202636718755,59.89998901367191,7.82929,222.3000030517578,9.059607426662446,9.941963786396908,18.990014648437523,15.499993896484398,2.740000009536743,2.1700000762939453,3.5,4.050000190734863,16000.0,0,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,16.0,7:00:00 PM,2025-05-21 02:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 19:00:00,2025-05-21 02:00:00,2025-05-20,2025,2025-05,19,SAN YSIDRO,32.552,-117.0431,23.4,Yellow (5-29.9 ppB),True,True,True,False,69.89002197265629,56.857984619140666,5.704196893334389,297.8999938964844,8.075353165335656,9.941963786396908,21.050012207031276,13.809991455078148,2.0299999713897705,-1.5399999618530271,2.549999952316284,3.609999895095825,16000.0,0,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,16.0,7:00:00 PM,2025-05-21 02:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 20:00:00,2025-05-21 03:00:00,2025-05-20,2025,2025-05,20,SAN YSIDRO,32.552,-117.0431,18.5,Yellow (5-29.9 ppB),True,True,True,False,66.05601318359379,57.83000000000004,4.384402485332489,322.79998779296875,5.704196893334389,9.318726931537151,18.920007324218773,14.350000000000025,0.9100000262260436,-1.7300000190734863,1.9600000381469729,2.549999952316284,14997.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,14.997,8:00:00 PM,2025-05-21 03:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 21:00:00,2025-05-21 04:00:00,2025-05-20,2025,2025-05,21,SAN YSIDRO,32.552,-117.0431,16.1,Yellow (5-29.9 ppB),True,True,True,False,64.0220043945313,58.64002197265629,0.2236940033333003,356.6000061035156,4.921268106665612,9.941963786396908,17.790002441406273,14.800012207031273,-0.0099999997764825,-0.1000000014901161,0.1000000014901161,2.200000047683716,16000.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,16.0,9:00:00 PM,2025-05-21 04:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 22:00:00,2025-05-21 05:00:00,2025-05-20,2025,2025-05,22,NESTOR - BES,32.579,-117.091,10.7,Yellow (5-29.9 ppB),True,True,True,False,62.38399780273441,59.32397583007817,2.9303912720012666,198.6999969482422,4.026491893334389,9.941963786396908,16.879998779296898,15.179986572265648,0.6200000047683716,1.159999966621399,1.309999942779541,1.7999999523162842,16000.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,16.0,10:00:00 PM,2025-05-21 05:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 22:00:00,2025-05-21 05:00:00,2025-05-20,2025,2025-05,22,SAN YSIDRO,32.552,-117.0431,11.2,Yellow (5-29.9 ppB),True,True,True,False,62.78000000000005,58.67600219726567,4.2501859466671945,353.70001220703125,4.608096272001267,9.941963786396908,17.100000000000023,14.820001220703148,-0.1000000014901161,-1.8899999856948853,1.899999976158142,2.059999942779541,16000.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,16.0,10:00:00 PM,2025-05-21 05:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-20 23:00:00,2025-05-21 06:00:00,2025-05-20,2025,2025-05,23,NESTOR - BES,32.579,-117.091,80.4,Orange (30+ ppB),True,True,True,True,61.69998901367192,59.2879956054688,2.0132459466671944,254.6000061035156,2.0132459466671944,7.619893869536581,16.499993896484398,15.159997558593773,0.8899999856948853,0.1000000014901161,0.8999999761581421,0.8999999761581421,12263.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,12.263,11:00:00 PM,2025-05-21 06:00:00+00:00,Orange (30+ ppB),1,0
2025-05-21 00:00:00,2025-05-21 07:00:00,2025-05-21,2025,2025-05,0,IB CIVIC CTR,32.5846,-117.1131,10.5,Yellow (5-29.9 ppB),True,True,True,False,62.78000000000005,59.89998901367191,0.6263432026666403,93.8000030517578,3.288301863999367,6.7555643928567,17.100000000000023,15.499993896484398,-0.270000010728836,0.0599999986588954,0.2800000011920929,1.4700000286102295,10872.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58443565148247,-117.1263633429229,C,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,Degree true,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m,32.58443565148247,-117.1263633429229,10.872,12:00:00 AM,2025-05-21 07:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 00:00:00,2025-05-21 07:00:00,2025-05-21,2025,2025-05,0,NESTOR - BES,32.579,-117.091,63.2,Orange (30+ ppB),True,True,True,True,62.41997802734379,59.39599121093754,0.760559607999921,95.1999969482422,3.064607810666561,3.614525209091926,16.899987792968773,15.219995117187525,-0.3300000131130218,0.0900000035762786,0.3400000035762787,1.3700000047683716,5817.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,5.817,12:00:00 AM,2025-05-21 07:00:00+00:00,Orange (30+ ppB),1,0
2025-05-21 01:00:00,2025-05-21 08:00:00,2025-05-21,2025,2025-05,1,NESTOR - BES,32.579,-117.091,17.6,Yellow (5-29.9 ppB),True,True,True,False,61.30398681640629,59.32397583007817,1.8119214053332808,108.5999984741211,4.0936002959990505,2.3848285632619586,16.279992675781273,15.179986572265648,-0.7099999785423279,0.3799999952316284,0.8100000023841858,1.830000042915344,3838.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,3.838,1:00:00 AM,2025-05-21 08:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 01:00:00,2025-05-21 08:00:00,2025-05-21,2025,2025-05,1,SAN YSIDRO,32.552,-117.0431,22.7,Yellow (5-29.9 ppB),True,True,True,False,61.43000000000004,59.91800659179692,0.0,0.0,1.8119214053332808,0.0907204195508717,16.350000000000023,15.510003662109398,0.0,0.0,0.0,0.8100000023841858,146.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,0.146,1:00:00 AM,2025-05-21 08:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 02:00:00,2025-05-21 09:00:00,2025-05-21,2025,2025-05,2,SAN YSIDRO,32.552,-117.0431,43.2,Orange (30+ ppB),True,True,True,True,60.34998901367192,58.765980224609415,2.3040481360006333,91.4000015258789,3.4225181360006336,5.034983285073384,15.749993896484398,14.869989013671898,-1.0099999904632568,0.1899999976158142,1.0299999713897705,1.5299999713897705,8103.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,8.103,2:00:00 AM,2025-05-21 09:00:00+00:00,Orange (30+ ppB),1,0
2025-05-21 03:00:00,2025-05-21 10:00:00,2025-05-21,2025,2025-05,3,SAN YSIDRO,32.552,-117.0431,15.4,Yellow (5-29.9 ppB),True,True,True,False,58.802015380859416,57.59599121093754,1.409272189333439,137.1999969482422,3.780428727998734,8.977593299116409,14.890008544921898,14.219995117187525,-0.3499999940395355,0.5299999713897705,0.6299999952316284,1.690000057220459,14448.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,14.448,3:00:00 AM,2025-05-21 10:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 05:00:00,2025-05-21 12:00:00,2025-05-21,2025,2025-05,5,NESTOR - BES,32.579,-117.091,16.1,Yellow (5-29.9 ppB),True,True,True,False,59.41400878906254,59.233997802734415,0.6710820266664028,279.1000061035156,2.3711562720012664,0.3007444045385065,15.230004882812525,15.129998779296898,0.2800000011920929,-0.0900000035762786,0.3000000119209289,1.059999942779541,484.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,0.484,5:00:00 AM,2025-05-21 12:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 06:00:00,2025-05-21 13:00:00,2025-05-21,2025,2025-05,6,NESTOR - BES,32.579,-117.091,18.5,Yellow (5-29.9 ppB),True,True,True,False,59.18000000000004,58.99998901367192,0.514496209333241,206.5,2.23694,0.4542234704910087,15.100000000000025,14.999993896484398,0.1299999952316284,0.1899999976158142,0.2300000041723251,1.0,731.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58811127797225,-117.09985585410789,C,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,Degree true,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m s**-1,32.58811127797225,-117.09985585410789,m,32.58811127797225,-117.09985585410789,0.731,6:00:00 AM,2025-05-21 13:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 07:00:00,2025-05-21 14:00:00,2025-05-21,2025,2025-05,7,SAN YSIDRO,32.552,-117.0431,10.6,Yellow (5-29.9 ppB),True,True,True,False,58.67600219726567,58.29801757812504,0.0,0.0,0.7158207840001584,7.29926553742528,14.820001220703148,14.610009765625025,0.0,0.0,0.0,0.3199999928474426,11747.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,11.747,7:00:00 AM,2025-05-21 14:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 08:00:00,2025-05-21 15:00:00,2025-05-21,2025,2025-05,8,SAN YSIDRO,32.552,-117.0431,14.5,Yellow (5-29.9 ppB),True,True,True,False,61.16001098632817,59.05398681640629,0.4921267973333597,325.70001220703125,3.377779378666878,9.825145711906744,16.200006103515648,15.029992675781273,0.0900000035762786,-0.2000000029802322,0.2199999988079071,1.5099999904632568,15812.0,0,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.550774662526784,-117.03813970343958,C,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,Degree true,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m s**-1,32.550774662526784,-117.03813970343958,m,32.550774662526784,-117.03813970343958,15.812,8:00:00 AM,2025-05-21 15:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 21:00:00,2025-05-22 04:00:00,2025-05-21,2025,2025-05,21,IB CIVIC CTR,32.5846,-117.1131,14.5,Yellow (5-29.9 ppB),True,True,True,False,62.365980224609416,59.341993408203166,5.50287248533249,212.3999938964844,7.023991834664345,1.425429057874657,16.869989013671898,15.189996337890648,1.6399999856948853,1.840000033378601,2.4600000381469727,3.140000104904175,2294.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58443565148247,-117.1263633429229,C,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,Degree true,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m,32.58443565148247,-117.1263633429229,2.294,9:00:00 PM,2025-05-22 04:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 22:00:00,2025-05-22 05:00:00,2025-05-21,2025,2025-05,22,IB CIVIC CTR,32.5846,-117.1131,16.5,Yellow (5-29.9 ppB),True,True,True,False,62.077973632812544,59.03602416992192,3.6685815680003167,206.3999938964844,5.614719378666878,7.292430437322133,16.709985351562523,15.020013427734398,0.959999978542328,1.3300000429153442,1.6399999856948853,2.509999990463257,11736.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58443565148247,-117.1263633429229,C,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,Degree true,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m,32.58443565148247,-117.1263633429229,11.736,10:00:00 PM,2025-05-22 05:00:00+00:00,Yellow (5-29.9 ppB),0,0
2025-05-21 23:00:00,2025-05-22 06:00:00,2025-05-21,2025,2025-05,23,IB CIVIC CTR,32.5846,-117.1131,19.6,Yellow (5-29.9 ppB),True,True,True,False,61.32200439453129,58.29801757812504,4.563357514667511,202.1000061035156,7.158208106665612,7.192389426721514,16.290002441406273,14.610009765625025,1.0700000524520874,1.7400000095367432,2.039999961853028,3.200000047683716,11575.0,1,Recent follow-up,H2S events >= 10 ppb matched to hourly RTMA weather/wind variables,C,32.58443565148247,-117.1263633429229,C,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,Degree true,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m s**-1,32.58443565148247,-117.1263633429229,m,32.58443565148247,-117.1263633429229,11.575,11:00:00 PM,2025-05-22 06:00:00+00:00,Yellow (5-29.9 ppB),0,0
